"x1","y1","x2","y2","length","digit1","digit2","digit3","digit4","digit5","digit6"
"84","7","122","64","2","5","8","-1","-1","-1","-1"
"24","3","39","22","2","8","10","-1","-1","-1","-1"
"58","12","113","54","3","1","9","2","-1","-1","-1"
"58","10","94","57","2","9","8","-1","-1","-1","-1"
"33","5","86","40","2","2","7","-1","-1","-1","-1"
"186","35","295","110","3","3","7","10","-1","-1","-1"
"53","12","72","47","1","8","-1","-1","-1","-1","-1"
"63","15","117","66","4","1","10","1","10","-1","-1"
"68","12","196","75","3","2","8","4","-1","-1","-1"
"28","7","46","25","2","7","7","-1","-1","-1","-1"
"43","9","71","48","2","4","10","-1","-1","-1","-1"
"44","6","106","65","2","4","6","-1","-1","-1","-1"
"27","5","51","23","3","1","2","4","-1","-1","-1"
"39","5","87","47","2","2","7","-1","-1","-1","-1"
"125","55","194","119","2","3","3","-1","-1","-1","-1"
"20","2","43","23","2","1","1","-1","-1","-1","-1"
"28","6","47","32","2","1","1","-1","-1","-1","-1"
"105","23","157","91","2","4","1","-1","-1","-1","-1"
"18","2","39","23","2","1","10","-1","-1","-1","-1"
"14","1","49","22","3","1","4","1","-1","-1","-1"
"59","10","85","57","1","2","-1","-1","-1","-1","-1"
"33","8","60","37","2","2","3","-1","-1","-1","-1"
"23","5","35","27","1","2","-1","-1","-1","-1","-1"
"26","6","37","28","1","6","-1","-1","-1","-1","-1"
"20","3","39","22","2","6","3","-1","-1","-1","-1"
"31","10","61","40","2","4","8","-1","-1","-1","-1"
"13","1","30","21","2","3","8","-1","-1","-1","-1"
"69","8","131","69","3","6","4","5","-1","-1","-1"
"23","2","48","31","3","1","9","7","-1","-1","-1"
"107","18","135","46","2","3","1","-1","-1","-1","-1"
"41","5","70","52","1","4","-1","-1","-1","-1","-1"
"57","8","152","63","4","2","4","2","1","-1","-1"
"44","6","104","58","2","3","3","-1","-1","-1","-1"
"112","43","244","155","2","5","10","-1","-1","-1","-1"
"24","4","41","24","2","5","1","-1","-1","-1","-1"
"17","2","35","17","3","1","9","1","-1","-1","-1"
"22","3","33","25","1","4","-1","-1","-1","-1","-1"
"37","6","66","37","2","5","1","-1","-1","-1","-1"
"88","22","131","58","3","1","1","7","-1","-1","-1"
"40","9","60","36","2","1","10","-1","-1","-1","-1"
"25","3","40","31","2","1","2","-1","-1","-1","-1"
"19","2","32","24","1","7","-1","-1","-1","-1","-1"
"18","1","48","24","3","3","1","6","-1","-1","-1"
"39","7","90","39","3","1","6","4","-1","-1","-1"
"68","17","112","71","2","1","7","-1","-1","-1","-1"
"94","20","189","77","3","1","4","4","-1","-1","-1"
"41","7","85","41","2","3","3","-1","-1","-1","-1"
"45","10","85","37","2","3","10","-1","-1","-1","-1"
"35","1","61","39","2","4","7","-1","-1","-1","-1"
"35","5","52","40","2","3","1","-1","-1","-1","-1"
"110","21","135","89","1","2","-1","-1","-1","-1","-1"
"96","52","136","88","3","1","10","7","-1","-1","-1"
"20","3","33","24","2","8","1","-1","-1","-1","-1"
"37","10","65","53","1","6","-1","-1","-1","-1","-1"
"63","17","101","50","3","1","3","5","-1","-1","-1"
"2","8","32","32","2","2","7","-1","-1","-1","-1"
"46","24","74","62","2","1","2","-1","-1","-1","-1"
"33","8","50","33","1","4","-1","-1","-1","-1","-1"
"29","7","56","34","2","2","6","-1","-1","-1","-1"
"46","4","99","55","3","3","3","4","-1","-1","-1"
"23","3","42","27","2","2","9","-1","-1","-1","-1"
"55","15","88","55","3","1","2","2","-1","-1","-1"
"22","3","36","22","2","6","1","-1","-1","-1","-1"
"80","11","129","82","2","1","10","-1","-1","-1","-1"
"37","13","52","41","1","5","-1","-1","-1","-1","-1"
"21","2","44","24","2","2","3","-1","-1","-1","-1"
"15","1","43","12","4","2","3","3","4","-1","-1"
"45","12","77","38","3","1","6","6","-1","-1","-1"
"18","4","44","25","2","1","4","-1","-1","-1","-1"
"51","9","120","69","2","3","6","-1","-1","-1","-1"
"18","1","33","22","2","1","5","-1","-1","-1","-1"
"19","4","34","22","2","3","1","-1","-1","-1","-1"
"86","39","127","80","2","7","1","-1","-1","-1","-1"
"48","13","77","35","3","1","2","1","-1","-1","-1"
"16","1","27","19","2","3","9","-1","-1","-1","-1"
"32","6","77","41","3","2","8","1","-1","-1","-1"
"16","1","23","14","1","2","-1","-1","-1","-1","-1"
"29","3","43","36","1","7","-1","-1","-1","-1","-1"
"22","5","54","20","4","1","5","5","4","-1","-1"
"47","4","88","54","2","2","2","-1","-1","-1","-1"
"15","1","28","19","2","1","4","-1","-1","-1","-1"
"43","9","66","28","3","1","8","3","-1","-1","-1"
"40","9","87","46","2","9","2","-1","-1","-1","-1"
"24","1","35","29","1","2","-1","-1","-1","-1","-1"
"113","18","189","123","2","2","8","-1","-1","-1","-1"
"52","11","81","62","2","4","10","-1","-1","-1","-1"
"36","8","56","41","1","7","-1","-1","-1","-1","-1"
"20","1","39","28","1","9","-1","-1","-1","-1","-1"
"27","3","47","29","2","7","9","-1","-1","-1","-1"
"17","4","31","19","2","4","1","-1","-1","-1","-1"
"17","18","56","68","2","4","3","-1","-1","-1","-1"
"30","3","58","37","2","4","6","-1","-1","-1","-1"
"14","2","20","15","1","2","-1","-1","-1","-1","-1"
"24","8","42","31","2","9","1","-1","-1","-1","-1"
"20","4","31","17","2","1","3","-1","-1","-1","-1"
"20","2","43","25","2","2","8","-1","-1","-1","-1"
"65","16","153","61","3","1","10","2","-1","-1","-1"
"99","14","175","75","3","6","8","3","-1","-1","-1"
"37","6","76","47","2","3","1","-1","-1","-1","-1"
"23","6","46","31","2","1","10","-1","-1","-1","-1"
"45","12","81","55","2","2","6","-1","-1","-1","-1"
"38","1","63","39","2","1","1","-1","-1","-1","-1"
"16","1","35","18","2","2","3","-1","-1","-1","-1"
"52","12","99","57","2","4","3","-1","-1","-1","-1"
"29","8","79","30","3","2","3","4","-1","-1","-1"
"24","1","63","27","3","2","9","6","-1","-1","-1"
"24","4","54","32","2","8","3","-1","-1","-1","-1"
"31","5","48","33","1","8","-1","-1","-1","-1","-1"
"30","9","40","27","2","1","2","-1","-1","-1","-1"
"15","1","37","19","3","2","2","10","-1","-1","-1"
"60","11","141","60","4","2","9","1","10","-1","-1"
"93","23","180","99","2","4","9","-1","-1","-1","-1"
"31","8","56","25","3","4","7","3","-1","-1","-1"
"86","18","148","53","3","2","6","6","-1","-1","-1"
"26","3","36","24","1","5","-1","-1","-1","-1","-1"
"45","6","75","55","1","7","-1","-1","-1","-1","-1"
"53","18","91","50","2","2","8","-1","-1","-1","-1"
"127","55","188","101","3","3","2","6","-1","-1","-1"
"55","6","93","62","1","3","-1","-1","-1","-1","-1"
"65","13","125","70","2","4","6","-1","-1","-1","-1"
"28","1","68","38","2","6","10","-1","-1","-1","-1"
"21","2","39","27","2","3","3","-1","-1","-1","-1"
"133","37","168","99","1","9","-1","-1","-1","-1","-1"
"40","10","97","39","4","2","1","1","8","-1","-1"
"30","5","51","37","2","2","5","-1","-1","-1","-1"
"70","12","143","71","3","6","5","8","-1","-1","-1"
"32","3","63","39","2","2","4","-1","-1","-1","-1"
"22","1","49","27","2","1","6","-1","-1","-1","-1"
"147","23","170","48","3","2","3","4","-1","-1","-1"
"23","5","34","25","1","8","-1","-1","-1","-1","-1"
"59","5","114","65","2","1","9","-1","-1","-1","-1"
"26","1","42","25","1","6","-1","-1","-1","-1","-1"
"32","12","59","31","3","1","7","4","-1","-1","-1"
"63","19","119","49","3","5","8","8","-1","-1","-1"
"32","2","46","28","1","5","-1","-1","-1","-1","-1"
"13","2","28","14","3","1","1","5","-1","-1","-1"
"26","5","60","34","3","1","5","10","-1","-1","-1"
"30","5","61","34","2","4","7","-1","-1","-1","-1"
"52","11","96","63","2","4","5","-1","-1","-1","-1"
"28","5","47","32","1","2","-1","-1","-1","-1","-1"
"38","7","74","46","3","1","5","4","-1","-1","-1"
"27","4","42","30","2","9","1","-1","-1","-1","-1"
"48","8","69","49","3","1","5","10","-1","-1","-1"
"88","15","142","92","2","4","7","-1","-1","-1","-1"
"68","15","121","80","2","2","4","-1","-1","-1","-1"
"92","10","209","118","2","4","1","-1","-1","-1","-1"
"14","2","34","20","2","2","5","-1","-1","-1","-1"
"58","14","100","64","2","4","10","-1","-1","-1","-1"
"59","31","117","64","3","9","5","4","-1","-1","-1"
"33","5","63","35","2","5","7","-1","-1","-1","-1"
"32","3","51","35","2","5","3","-1","-1","-1","-1"
"45","5","91","48","2","4","8","-1","-1","-1","-1"
"49","13","93","40","4","1","4","4","4","-1","-1"
"70","6","182","77","3","6","4","6","-1","-1","-1"
"198","30","279","88","2","5","6","-1","-1","-1","-1"
"54","16","85","39","3","5","2","3","-1","-1","-1"
"29","4","51","31","2","5","10","-1","-1","-1","-1"
"12","1","35","19","3","2","5","10","-1","-1","-1"
"81","16","138","78","1","8","-1","-1","-1","-1","-1"
"13","2","32","14","3","2","4","2","-1","-1","-1"
"7","15","59","68","2","8","7","-1","-1","-1","-1"
"36","5","68","44","2","2","2","-1","-1","-1","-1"
"47","13","89","36","3","4","2","5","-1","-1","-1"
"42","3","86","43","3","5","3","4","-1","-1","-1"
"20","1","51","28","3","1","6","4","-1","-1","-1"
"55","11","110","69","2","1","8","-1","-1","-1","-1"
"48","10","75","47","2","7","2","-1","-1","-1","-1"
"19","3","37","23","2","3","6","-1","-1","-1","-1"
"32","3","74","41","3","1","1","4","-1","-1","-1"
"31","4","54","32","3","1","2","1","-1","-1","-1"
"54","12","91","53","3","1","1","9","-1","-1","-1"
"18","1","36","20","2","3","3","-1","-1","-1","-1"
"26","1","53","33","2","5","5","-1","-1","-1","-1"
"27","3","50","28","2","1","5","-1","-1","-1","-1"
"36","3","89","50","2","3","6","-1","-1","-1","-1"
"59","13","161","76","3","1","6","2","-1","-1","-1"
"22","1","41","21","2","6","3","-1","-1","-1","-1"
"48","7","95","53","3","1","1","4","-1","-1","-1"
"42","8","72","49","2","1","10","-1","-1","-1","-1"
"35","10","60","31","3","1","1","5","-1","-1","-1"
"8","7","34","66","1","7","-1","-1","-1","-1","-1"
"21","4","39","29","2","4","9","-1","-1","-1","-1"
"32","5","47","36","1","1","-1","-1","-1","-1","-1"
"39","7","65","46","2","2","5","-1","-1","-1","-1"
"19","1","41","22","2","2","1","-1","-1","-1","-1"
"50","10","102","61","3","1","5","4","-1","-1","-1"
"22","7","32","20","2","1","1","-1","-1","-1","-1"
"47","9","85","56","2","1","5","-1","-1","-1","-1"
"217","35","293","122","3","7","1","3","-1","-1","-1"
"29","4","70","33","3","1","9","8","-1","-1","-1"
"24","1","57","38","2","5","5","-1","-1","-1","-1"
"46","10","91","49","2","3","5","-1","-1","-1","-1"
"72","9","156","95","2","2","2","-1","-1","-1","-1"
"27","1","52","34","2","7","2","-1","-1","-1","-1"
"27","5","44","27","2","5","8","-1","-1","-1","-1"
"48","9","79","35","2","1","9","-1","-1","-1","-1"
"67","9","143","104","2","1","7","-1","-1","-1","-1"
"131","47","189","89","4","1","10","4","4","-1","-1"
"38","9","60","37","2","9","8","-1","-1","-1","-1"
"46","13","55","40","1","1","-1","-1","-1","-1","-1"
"38","5","50","42","1","1","-1","-1","-1","-1","-1"
"29","3","41","34","1","7","-1","-1","-1","-1","-1"
"31","3","71","33","2","5","3","-1","-1","-1","-1"
"29","4","63","45","3","10","4","8","-1","-1","-1"
"21","4","43","26","2","2","9","-1","-1","-1","-1"
"20","1","43","22","3","2","10","4","-1","-1","-1"
"48","12","78","40","2","9","10","-1","-1","-1","-1"
"99","23","198","93","3","2","5","10","-1","-1","-1"
"82","19","142","77","3","1","6","1","-1","-1","-1"
"104","44","156","89","2","10","10","-1","-1","-1","-1"
"31","4","61","46","1","7","-1","-1","-1","-1","-1"
"49","8","79","55","1","4","-1","-1","-1","-1","-1"
"16","1","29","17","2","4","8","-1","-1","-1","-1"
"80","19","127","62","2","3","10","-1","-1","-1","-1"
"21","9","34","24","2","2","9","-1","-1","-1","-1"
"19","4","33","22","2","5","1","-1","-1","-1","-1"
"28","8","41","32","1","2","-1","-1","-1","-1","-1"
"120","34","195","83","3","3","8","5","-1","-1","-1"
"25","8","40","23","2","7","2","-1","-1","-1","-1"
"32","6","50","35","1","4","-1","-1","-1","-1","-1"
"37","3","57","41","1","3","-1","-1","-1","-1","-1"
"66","19","102","55","3","4","3","7","-1","-1","-1"
"22","3","35","19","2","1","6","-1","-1","-1","-1"
"-1","57","86","168","2","2","7","-1","-1","-1","-1"
"32","9","53","36","3","1","5","8","-1","-1","-1"
"136","49","229","134","2","6","8","-1","-1","-1","-1"
"21","1","54","29","3","1","1","4","-1","-1","-1"
"3","7","11","25","1","9","-1","-1","-1","-1","-1"
"58","15","97","52","2","1","8","-1","-1","-1","-1"
"60","8","117","52","3","2","6","4","-1","-1","-1"
"22","1","72","27","4","2","2","6","7","-1","-1"
"36","6","73","43","2","1","3","-1","-1","-1","-1"
"47","9","108","64","2","5","6","-1","-1","-1","-1"
"17","1","27","19","1","4","-1","-1","-1","-1","-1"
"44","6","73","45","2","7","3","-1","-1","-1","-1"
"19","3","51","22","3","1","6","3","-1","-1","-1"
"39","10","64","46","2","2","4","-1","-1","-1","-1"
"83","20","158","104","2","6","7","-1","-1","-1","-1"
"60","12","99","56","2","8","5","-1","-1","-1","-1"
"13","2","27","18","2","8","1","-1","-1","-1","-1"
"42","16","66","40","2","9","2","-1","-1","-1","-1"
"26","7","47","32","3","3","5","5","-1","-1","-1"
"20","2","24","21","1","1","-1","-1","-1","-1","-1"
"35","9","74","47","2","3","6","-1","-1","-1","-1"
"49","7","101","65","2","1","5","-1","-1","-1","-1"
"15","2","32","18","2","7","2","-1","-1","-1","-1"
"47","5","84","59","2","4","4","-1","-1","-1","-1"
"102","37","144","72","2","1","10","-1","-1","-1","-1"
"148","20","243","61","4","6","10","10","10","-1","-1"
"150","67","183","104","2","4","3","-1","-1","-1","-1"
"34","7","43","33","1","6","-1","-1","-1","-1","-1"
"36","15","66","40","2","3","3","-1","-1","-1","-1"
"34","8","57","34","2","1","6","-1","-1","-1","-1"
"47","12","76","60","1","6","-1","-1","-1","-1","-1"
"41","13","66","34","3","3","2","1","-1","-1","-1"
"83","20","109","84","1","1","-1","-1","-1","-1","-1"
"36","7","60","41","2","1","1","-1","-1","-1","-1"
"99","25","145","68","3","1","8","1","-1","-1","-1"
"23","3","51","29","2","1","5","-1","-1","-1","-1"
"29","9","37","26","1","1","-1","-1","-1","-1","-1"
"37","5","72","48","2","2","4","-1","-1","-1","-1"
"59","14","75","46","1","3","-1","-1","-1","-1","-1"
"29","7","83","30","3","9","6","6","-1","-1","-1"
"78","14","132","91","2","6","7","-1","-1","-1","-1"
"27","7","50","28","2","5","8","-1","-1","-1","-1"
"31","4","88","37","4","1","3","5","4","-1","-1"
"36","4","64","42","2","4","9","-1","-1","-1","-1"
"27","5","43","23","2","2","8","-1","-1","-1","-1"
"16","1","23","17","1","3","-1","-1","-1","-1","-1"
"17","2","42","20","3","2","5","8","-1","-1","-1"
"26","4","33","29","1","5","-1","-1","-1","-1","-1"
"22","5","30","22","1","3","-1","-1","-1","-1","-1"
"20","2","43","22","2","5","4","-1","-1","-1","-1"
"18","1","35","18","2","2","1","-1","-1","-1","-1"
"31","1","61","35","2","3","3","-1","-1","-1","-1"
"166","121","238","205","3","6","8","10","-1","-1","-1"
"25","4","47","22","2","6","2","-1","-1","-1","-1"
"30","1","69","36","2","9","7","-1","-1","-1","-1"
"19","4","39","26","2","5","4","-1","-1","-1","-1"
"55","6","113","65","2","2","1","-1","-1","-1","-1"
"26","2","56","32","2","9","9","-1","-1","-1","-1"
"16","1","46","16","4","2","4","7","5","-1","-1"
"43","18","69","48","2","5","5","-1","-1","-1","-1"
"21","4","36","20","2","1","9","-1","-1","-1","-1"
"50","11","106","56","3","2","3","3","-1","-1","-1"
"138","23","283","155","2","7","2","-1","-1","-1","-1"
"40","8","86","54","2","8","2","-1","-1","-1","-1"
"105","21","244","103","3","1","2","4","-1","-1","-1"
"36","6","57","38","2","5","8","-1","-1","-1","-1"
"27","4","44","31","2","6","6","-1","-1","-1","-1"
"37","5","58","40","1","9","-1","-1","-1","-1","-1"
"49","11","107","50","3","4","3","7","-1","-1","-1"
"26","2","49","30","2","4","10","-1","-1","-1","-1"
"5","2","44","34","2","4","8","-1","-1","-1","-1"
"45","13","70","41","2","5","5","-1","-1","-1","-1"
"20","2","39","21","2","6","2","-1","-1","-1","-1"
"30","1","59","33","1","9","-1","-1","-1","-1","-1"
"35","6","63","36","3","1","7","1","-1","-1","-1"
"41","6","71","43","3","1","3","7","-1","-1","-1"
"28","1","51","33","2","5","4","-1","-1","-1","-1"
"12","1","27","13","2","1","9","-1","-1","-1","-1"
"29","2","64","33","3","1","5","4","-1","-1","-1"
"22","1","41","32","2","1","4","-1","-1","-1","-1"
"17","1","30","18","2","1","3","-1","-1","-1","-1"
"49","12","76","49","2","7","1","-1","-1","-1","-1"
"24","6","45","24","3","1","8","8","-1","-1","-1"
"32","6","71","42","2","7","6","-1","-1","-1","-1"
"30","2","84","37","3","3","4","9","-1","-1","-1"
"21","1","48","26","2","2","10","-1","-1","-1","-1"
"34","5","58","33","2","1","10","-1","-1","-1","-1"
"19","5","29","20","2","4","1","-1","-1","-1","-1"
"31","4","66","42","2","2","7","-1","-1","-1","-1"
"34","12","68","40","3","3","6","5","-1","-1","-1"
"21","4","30","19","1","3","-1","-1","-1","-1","-1"
"5","9","86","94","2","6","2","-1","-1","-1","-1"
"45","12","95","44","3","5","5","3","-1","-1","-1"
"55","19","79","50","2","4","5","-1","-1","-1","-1"
"23","6","40","27","2","2","9","-1","-1","-1","-1"
"28","11","63","43","2","9","2","-1","-1","-1","-1"
"41","11","75","61","2","1","7","-1","-1","-1","-1"
"20","3","37","26","2","1","9","-1","-1","-1","-1"
"44","13","81","50","2","6","7","-1","-1","-1","-1"
"58","10","100","51","2","8","3","-1","-1","-1","-1"
"22","2","51","27","3","5","3","1","-1","-1","-1"
"38","7","63","47","2","1","3","-1","-1","-1","-1"
"32","6","47","31","1","3","-1","-1","-1","-1","-1"
"65","17","110","69","1","6","-1","-1","-1","-1","-1"
"65","22","105","66","2","1","10","-1","-1","-1","-1"
"51","10","80","58","2","7","10","-1","-1","-1","-1"
"36","2","88","48","3","2","5","7","-1","-1","-1"
"21","2","38","24","2","6","8","-1","-1","-1","-1"
"23","6","75","30","4","2","5","10","10","-1","-1"
"16","1","24","15","1","2","-1","-1","-1","-1","-1"
"36","5","59","39","2","1","5","-1","-1","-1","-1"
"33","6","58","31","3","1","5","8","-1","-1","-1"
"155","29","332","196","2","6","1","-1","-1","-1","-1"
"48","3","120","69","2","3","8","-1","-1","-1","-1"
"18","4","48","18","4","2","8","3","7","-1","-1"
"150","32","192","72","2","4","9","-1","-1","-1","-1"
"99","24","163","88","2","4","2","-1","-1","-1","-1"
"27","5","53","27","2","7","5","-1","-1","-1","-1"
"52","8","85","45","2","1","1","-1","-1","-1","-1"
"39","3","87","50","2","5","8","-1","-1","-1","-1"
"33","13","54","39","2","6","10","-1","-1","-1","-1"
"24","5","42","25","2","3","2","-1","-1","-1","-1"
"71","7","146","91","2","4","7","-1","-1","-1","-1"
"25","4","42","24","2","4","2","-1","-1","-1","-1"
"101","33","162","95","2","3","7","-1","-1","-1","-1"
"52","6","132","61","2","6","10","-1","-1","-1","-1"
"34","4","62","41","2","4","10","-1","-1","-1","-1"
"31","6","55","31","2","4","1","-1","-1","-1","-1"
"66","21","120","80","3","1","1","9","-1","-1","-1"
"40","9","66","44","2","1","3","-1","-1","-1","-1"
